label	sentence	source	category
1	Il est parti pour Rome la semaine dernière.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22460/les-emprunts-a-langlais/emprunts-syntaxiques/les-constructions-deconseillees-demander-pour-et-chercher-pour	anglicism
0	L’adjectif s’accordent avec le nom ou le pronom auquel il se rapporte.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24294/la-syntaxe/les-prepositions/preposition-apres-un-verbe/prepositions-a-employer-apres-le-verbe-saccorder	syntax
1	Je crois qu’il y a une erreur d’écriture sur le relevé de compte que j’ai reçu.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23528/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-clerical	anglicism
0	Ils ont échappés la partie en raison de leur manque de discipline.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25244/le-vocabulaire/tours-dhorizon-et-autres-explications/tours-dhorizon/emploi-et-sens-de-echapper	semantic
1	L’élocution de cet habile orateur est toujours aussi nette et savante.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22537/le-vocabulaire/paronymes/sens-et-emploi-de-allocation-de-allocution-et-de-elocution	semantic
1	Ce juge prend souvent des décisions ultra-petita.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23182/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-prefixe-ou-element-grec-ou-latin/soudure-avec-lelement-uni8220	morphology
0	Ce politicien jouissait d’une mauvaise réputation.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25307/le-vocabulaire/improprietes/jouir-de-impropriete-et-emplois-corrects	semantic
1	As-tu encore le numéro de téléphone du plombier dont tu m’avais parlé?	https://vitrinelinguistique.oqlf.gouv.qc.ca/23414/les-emprunts-a-langlais/emprunts-hybrides/lemprunt-acceptable-contacter	anglicism
1	Les égards dus à son rang lui ont permis d’accéder au vedettariat.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25077/le-vocabulaire/tours-dhorizon-et-autres-explications/tours-dhorizon/emploi-et-sens-dexpressions-composees-avec-egard	semantic
1	Je vous adresse toutes mes félicitations à l’occasion de votre récente nomination.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22781/la-grammaire/le-nom/nombre-des-noms-dans-certains-emplois/cas-particuliers-du-nombre-du-nom/pluriel-du-mot-felicitations	morphology
1	La vedette n’a pas paru en public depuis son dernier film.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23843/la-grammaire/le-verbe/auxiliaires/emploi-des-auxiliaires-avec-le-verbe-paraitre	morphology
1	Elle n’agit pas avec moi comme elle agit avec vous autres.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23636/la-grammaire/les-pronoms/pronoms-personnels/les-pronoms-nous-autres-vous-autres-et-eux-autres	morphology
0	France par ci, France par là!	https://vitrinelinguistique.oqlf.gouv.qc.ca/23400/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-preposition-ou-adverbe/emploi-du-trait-dunion-dans-les-mots-composes-avec-par	morphology
1	Les longues promenades dans la nature me plaisent.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24704/les-emprunts-a-langlais/emprunts-idiomatiques/lexpression-ce-nest-pas-ma-tasse-de-the	anglicism
0	Ce personnage du roman m’a semblé plutôt drabe.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24067/les-emprunts-a-langlais/emprunts-integraux/lemprunt-deconseille-drabe	anglicism
1	Avez-vous consulté cette page Web?	https://vitrinelinguistique.oqlf.gouv.qc.ca/25050/la-typographie/majuscules/emploi-de-la-majuscule-pour-des-noms-particuliers/emploi-de-la-majuscule-pour-le-nom-web	syntax
1	J’ai ouï dire que tu passeras tes vacances aux États-Unis.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24053/la-prononciation/prononciation-de-mots-particuliers/prononciation-de-oui-dire	morphology
1	Le bouquet de roses fraîches écloses embaumait la pièce.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24719/la-grammaire/ladjectif/adjectif-employe-comme-adverbe/accord-de-frais-employe-comme-adverbe	morphology
0	Le recyclage des déchets et la production d’énergie renouvelable sont des écoindustries importantes.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23748/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-prefixe-ou-element-grec-ou-latin/trait-dunion-ou-soudure-avec-lelement-eco8214	morphology
1	Elle aurait dû vérifier la facture.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23701/lorthographe/accents-trema-et-cedille/accent-circonflexe/laccent-circonflexe-dans-les-formes-verbales	morphology
1	La personne qui rédige doit utiliser la dernière version de ce logiciel.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23986/la-redaction-et-la-communication/feminisation-et-redaction-epicene/redaction-epicene/formulation-neutre/noms-epicenes	syntax
1	Heureusement, cette maladie épidémique a été endiguée rapidement.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21893/le-vocabulaire/paronymes/difference-entre-les-noms-epidemie-pandemie-et-endemie	semantic
0	Ils ont eu une confrontation la semaine dernière.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22479/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-confrontation	anglicism
1	Le nom de l’auteur est inscrit au dos du livre.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22254/le-vocabulaire/improprietes/endos-impropriete-et-emplois-corrects	semantic
1	Cet article condensé traite des perspectives d’emploi pour les années à venir.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24580/le-vocabulaire/nuances-semantiques/difference-entre-concentrer-et-condenser	semantic
1	C’était le ministère du Bien-être social qui était responsable du programme.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21289/la-typographie/majuscules/emploi-de-la-majuscule-pour-des-noms-particuliers/emploi-des-majuscules-et-des-minuscules-pour-les-noms-de-ministeres	syntax
1	L’innocent paradis, plein de plaisirs furtifs.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23203/la-redaction-et-la-communication/figures-de-style/figures-jouant-sur-le-sens/la-metaphore	syntax
0	Les gestionnaires ont suivi une formation pour les aidé à résoudre des conflits.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22885/la-syntaxe/le-complement-du-verbe/aider-et-ses-complements	syntax
1	Sois prêt!	https://vitrinelinguistique.oqlf.gouv.qc.ca/22892/la-grammaire/ladjectif/accord-de-ladjectif/cas-particuliers-daccord-de-ladjectif/accord-des-adjectifs-pile-juste-precis-sonnant	morphology
1	Cet article est offert en quatre couleurs.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21057/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-disponible	anglicism
1	Les journalistes ont dû faire une recherche consistante pour cet article.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23294/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-consistant	anglicism
0	C’est notre tout nouveau modèle, le Evia 3000.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23685/lorthographe/elision-et-apostrophe/elision-avec-un-nom-propre	morphology
0	Voilà une toute autre affaire!	https://vitrinelinguistique.oqlf.gouv.qc.ca/21591/la-grammaire/les-determinants/determinants-indefinis/emploi-de-tout-autre	morphology
1	Pour franche qu’elle soit, elle a toujours un petit air sibyllin.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22460/les-emprunts-a-langlais/emprunts-syntaxiques/les-constructions-deconseillees-demander-pour-et-chercher-pour	anglicism
0	Il adore prendre le professeur de courts avec ses questions.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21605/la-grammaire/ladjectif/adjectif-employe-comme-adverbe/court-employe-comme-adjectif-ou-adverbe	morphology
1	Il préfère donner ses livres plutôt que les vendre.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22179/le-vocabulaire/pleonasmes/le-pleonasme-preferer-volontiers	semantic
1	Si vous devez absolument vous en servir sur la route, vous pouvez demander à une autre personne de répondre à votre place ou de faire elle-même l’appel.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23989/la-redaction-et-la-communication/feminisation-et-redaction-epicene/redaction-epicene/formulation-neutre/pronoms-et-determinants-indefinis-epicenes	syntax
1	Yvon fait partie de l’armée régulière.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21632/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-regulier	anglicism
1	Son serment était basé sur la foi et l’honneur.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22147/lorthographe/homophones-lexicaux/les-homophones-foi-foie-et-fois	morphology
1	Brigitte a donné trois dollars à son fils.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23134/la-prononciation/prononciation-des-nombres/prononciation-de-deux-et-trois	morphology
0	Sa mère a défrayé ses dépenses.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23872/le-vocabulaire/pleonasmes/les-pleonasmes-defrayer-les-frais-et-defrayer-les-depenses	semantic
0	La radio-logie étudie plusieurs types d’applications : la radio-graphie, la radioscopie et la radiothérapie.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21027/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-prefixe-ou-element-grec-ou-latin/trait-dunion-ou-soudure-avec-lelement-radio8215	morphology
0	Hé bien, je vous souhaite de passer une agréable soirée!	https://vitrinelinguistique.oqlf.gouv.qc.ca/23498/lorthographe/homophones-lexicaux/les-homophones-eh-et-he	morphology
0	Lorsque en avril il revint au Québec, le printemps s’était déjà installé.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23623/lorthographe/elision-et-apostrophe/elision-de-lorsque-puisque-et-quoique	morphology
1	Cet être immoral a autrefois commis des crimes crapuleux.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22289/le-vocabulaire/nuances-semantiques/difference-entre-amoral-et-immoral	semantic
0	Hier, la Cour d’appel a entérinée le jugement rendu par la Cour du Québec.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24145/le-vocabulaire/nuances-semantiques/difference-entre-enteriner-et-ratifier	semantic
1	Compte tenu du fait qu’il pleut, vous devrez demeurer à l’intérieur.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25423/la-syntaxe/les-prepositions/preposition-devant-un-nom/les-prepositions-etant-donne-et-compte-tenu-de	syntax
1	La capacité du coffre de ma nouvelle voiture est impressionnante.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23427/la-syntaxe/les-prepositions/preposition-devant-un-infinitif/capacite-de-ou-capacite-a	syntax
0	Aujourd’hui, c’est plus 18 °C : c’est un record pour le mois de mars.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23804/les-emprunts-a-langlais/emprunts-syntaxiques/cest-18-degres-construction-anglaise-deconseillee	anglicism
1	Il m’a paru soucieux quand je l’ai rencontré.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23843/la-grammaire/le-verbe/auxiliaires/emploi-des-auxiliaires-avec-le-verbe-paraitre	morphology
0	Les fondateurs des douze tributs d’Israël sont les fils de Jacob.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22235/lorthographe/homophones-lexicaux/les-homophones-tribu-et-tribut	morphology
0	Chez-nous, il peut y avoir de la neige jusqu’à sept mois par année.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24151/lorthographe/emploi-du-trait-dunion/cas-particuliers-demploi-du-trait-dunion/trait-dunion-avec-chez	morphology
1	Le secouriste s’est honoré par son geste héroïque.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24644/le-vocabulaire/nuances-semantiques/difference-entre-honorer-et-rendre-hommage	semantic
0	Les ouvrages académiques sur ce sujet sont abondants.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21954/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-academique	anglicism
1	Ton savoir est infini à l’égard du mien.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25077/le-vocabulaire/tours-dhorizon-et-autres-explications/tours-dhorizon/emploi-et-sens-dexpressions-composees-avec-egard	semantic
1	Ses enfants portent des vêtements au dernier cri.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23916/la-grammaire/le-nom/nombre-des-noms-dans-certains-emplois/nom-complement-dun-autre-nom/invariabilite-du-complement-du-nom-dernier-cri	morphology
0	Personne a jamais réussi à terminer cette énorme poutine.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22893/la-syntaxe/la-negation-et-la-restriction/le-pronom-indefini-personne	syntax
1	Tu sembles beaucoup mieux depuis tes vacances.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24285/la-grammaire/la-grammaire-actuelle/les-fonctions/lattribut	morphology
1	Des pantomimes seront présentées au cours de ce festival des arts de la scène.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23145/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-prefixe-ou-element-grec-ou-latin/soudure-avec-lelement-pan8216	morphology
1	Bien mal leur en a pris, ces automobilistes ont fait le plein avant que le prix de l’essence ne chute.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24809/le-vocabulaire/tours-dhorizon-et-autres-explications/tours-dhorizon/emploi-de-mal-lui-en-prit-bien-lui-en-prit	semantic
0	Évidemment, je ne vis que pour mon travail.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22466/la-syntaxe/la-negation-et-la-restriction/constructions-avec-ne-que	syntax
0	Les modèles importés seront en vente dans quelques semaines.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22392/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-vente	anglicism
1	Les entreprises optent de plus en plus pour des stratégies omnicanaux.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23181/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-prefixe-ou-element-grec-ou-latin/soudure-avec-lelement-omni8216	morphology
1	Pendant nos vacances, nous n’avons eu que du beau temps.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22436/le-vocabulaire/nuances-semantiques/difference-entre-temperature-et-temps	semantic
0	À la fin de la journée, ce qui importe, c’est de savoir ce que l’on veut.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22614/les-emprunts-a-langlais/emprunts-idiomatiques/lemprunt-deconseille-a-la-fin-de-la-journee	anglicism
0	Il accumulait les prémices sans jamais conclure ses syllogismes.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22221/lorthographe/homophones-lexicaux/les-homophones-premisse-et-premices	morphology
1	Marc a vendu sa voiture mille dollars.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23525/les-emprunts-a-langlais/emprunts-morphologiques/lexpression-deconseillee-au-montant-de	anglicism
1	Il n’est rien moins qu’amoureux de sa collègue.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23889/le-vocabulaire/tours-dhorizon-et-autres-explications/tours-dhorizon/emploi-et-sens-dexpressions-composees-avec-rien	semantic
1	Ce n’est pas parce qu’ils sont pauvres de ressources qu’ils méritent un tel traitement!	https://vitrinelinguistique.oqlf.gouv.qc.ca/24282/la-syntaxe/les-prepositions/preposition-apres-un-adjectif/les-prepositions-en-de-et-a-apres-les-adjectifs-riche-et-pauvre	syntax
1	Oh! si gai, que j’ai peur d’éclater en sanglots.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23241/la-redaction-et-la-communication/figures-de-style/figures-jouant-sur-le-sens/lantithese	syntax
1	Il faut être prudent lorsque l’on déambule sur ce trottoir cahoteux.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22051/lorthographe/homophones-lexicaux/les-homophones-cahot-et-chaos	morphology
1	Ses confrères ayant plus d’expérience, Louise les a laissé diriger la recherche.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21711/la-grammaire/le-verbe/accord-du-participe-passe/cas-particuliers-daccord-du-participe-passe/accord-du-participe-passe-laisse-suivi-dun-infinitif	morphology
1	Elle s’est tournée vers lui : ce fut le coup de foudre.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22236/lorthographe/homophones-lexicaux/les-homophones-ver-verre-vers-vert-et-vair	morphology
0	Ce multiinstrumentiste joue d’une dizaine d’instruments.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21533/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-prefixe-ou-element-grec-ou-latin/trait-dunion-ou-soudure-avec-lelement-multi8213	morphology
1	Emmanuel esquisse des formes sur sa feuille.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24359/le-vocabulaire/paronymes/sens-et-emploi-de-esquisser-et-de-esquiver	semantic
1	Il eût fallu expérimenter avec lui tous les métros de toutes les capitales à travers le monde.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23527/les-emprunts-a-langlais/emprunts-syntaxiques/emploi-de-a-travers-pour-exprimer-une-idee-de-deplacement	anglicism
1	« Je suis à peu près d’accord! », lança-t-elle.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23375/la-ponctuation/guillemets/guillemets-et-citation	syntax
1	Cette file de voitures s’allonge rapidement.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21443/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/sujet-qui-est-un-nom-collectif/accord-du-verbe-avec-groupe-foule-troupe	morphology
1	Ton frère prévoit changer son baladeur MP3 pour un modèle plus récent.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24535/la-syntaxe/le-complement-du-verbe/changer-avec-ou-sans-complement	syntax
